CAMPAIGN_NAME,IPADDRESS,CAMPAIGN_ID,TIMESTAMP,TOUCH_GROUPS,TOUCHS_IP,CONV_VAL,OUTCOME_VAL,OUTCOME,IP_FREQ,CLUSTER
Heist,104.28.97.15,z8p7tby,03/02/2023 16:53,401,24661,0.016260492,4.05E-05,1,24661,13
Heist,12.96.67.34,3tw93md,03/02/2023 16:54,3,34,0.088235294,0.029411765,1,34,3
Heist,104.28.79.146,93vwe57,03/02/2023 13:36,101,1514,0.0667107,0.000660502,1,1514,3
Heist,104.28.97.25,zvcpd1t,03/02/2023 15:04,959,35458,0.027046083,2.82E-05,1,35458,5
Heist,104.28.58.2,tm47uvl,03/02/2023 16:23,827,6884,0.120133643,0.000145264,1,6884,3
Heist,104.28.97.24,93vwe57,03/02/2023 15:19,572,25549,0.022388352,3.91E-05,1,25549,6
Heist,216.24.45.20,3tw93md,03/02/2023 14:02,38,258,0.147286822,0.003875969,1,258,3
Heist,104.28.97.19,v6sbjb7,03/02/2023 14:29,2404,21156,0.113632067,4.73E-05,1,21156,4
Heist,104.28.58.8,tm47uvl,03/02/2023 14:37,713,2946,0.242023082,0.000339443,1,2946,1
Heist,173.22.13.102,93vwe57,03/02/2023 15:09,0,0,0,0,0,5,1
Heist,146.75.248.0,zvcpd1t,03/02/2023 13:38,595,7270,0.081843191,0.000137552,1,7270,1
Heist,107.77.200.136,yc0zo5r,03/02/2023 15:23,0,0,0,0,0,84,3
Heist,172.226.41.36,tm47uvl,03/02/2023 14:27,12,43,0.279069767,0.023255814,1,43,1
Heist,104.28.123.113,tm47uvl,03/02/2023 13:59,856,2165,0.395381062,0.000461894,1,2165,5
Heist,104.28.57.227,93vwe57,03/02/2023 17:03,177,3541,0.04998588,0.000282406,1,3541,13
Heist,67.79.168.210,tm47uvl,03/02/2023 14:01,0,0,0,0,0,12,3
Heist,104.28.124.108,tm47uvl,03/02/2023 14:04,314,1297,0.242097147,0.00077101,1,1297,1
Heist,65.170.41.5,tm47uvl,03/02/2023 15:20,8,42,0.19047619,0.023809524,1,42,5
Heist,107.77.234.85,1ui14fz,03/02/2023 13:42,2,44,0.045454545,0.022727273,1,44,6
Heist,107.77.207.212,cd5xb42,03/02/2023 17:11,1,50,0.02,0.02,1,50,1
Heist,104.28.57.228,tm47uvl,03/02/2023 14:38,966,3048,0.316929134,0.000328084,1,3048,6
Heist,104.28.110.82,tm47uvl,03/02/2023 14:29,2481,6954,0.35677308,0.000143802,1,6954,1
Heist,140.248.0.1,tm47uvl,03/02/2023 13:40,3630,32101,0.113080589,3.12E-05,1,32101,1
Heist,172.225.204.84,zvcpd1t,03/02/2023 17:03,51,1437,0.035490605,0.000695894,1,1437,1
Heist,166.137.175.60,fb0dolj,03/02/2023 13:58,1,4,0.25,0.25,1,4,1
Heist,104.28.103.23,tm47uvl,03/02/2023 16:33,1136,6904,0.164542294,0.000144844,1,6904,1
Heist,172.226.168.21,v6sbjb7,03/02/2023 16:32,102,245,0.416326531,0.004081633,1,245,1
Heist,104.28.132.115,3tw93md,03/02/2023 13:40,6,6984,0.000859107,0.000143184,1,6984,4
Heist,172.225.16.63,5mslp6p,03/02/2023 16:36,1,81,0.012345679,0.012345679,1,81,1
Heist,104.28.97.21,tm47uvl,03/02/2023 17:00,2681,24079,0.111341833,4.15E-05,1,24079,1
Heist,104.28.85.157,v6sbjb7,03/02/2023 17:08,458,4270,0.107259953,0.000234192,1,4270,2
Heist,104.28.132.133,tm47uvl,03/02/2023 13:42,506,1780,0.284269663,0.000561798,1,1780,1
Heist,104.28.116.96,v6sbjb7,03/02/2023 15:22,890,3153,0.282270853,0.000317158,1,3153,1
Heist,104.28.79.176,tm47uvl,03/02/2023 13:41,325,2963,0.109686129,0.000337496,1,2963,3
Heist,146.75.146.0,v6sbjb7,03/02/2023 17:11,1703,5637,0.302111052,0.000177399,1,5637,6
Heist,104.28.97.27,tm47uvl,03/02/2023 16:51,2018,20857,0.096754087,4.79E-05,1,20857,5
Heist,104.28.32.97,93vwe57,03/02/2023 15:18,39,1460,0.026712329,0.000684932,1,1460,3
Heist,104.28.57.242,tm47uvl,03/02/2023 14:03,659,9589,0.06872458,0.000104286,1,9589,1
Heist,172.225.132.101,93vwe57,03/02/2023 15:01,54,874,0.061784897,0.001144165,1,874,4
Heist,172.226.41.46,tm47uvl,03/02/2023 16:32,4,24,0.166666667,0.041666667,1,24,5
Heist,172.225.31.33,tm47uvl,03/02/2023 14:29,121,485,0.249484536,0.002061856,1,485,13
Heist,104.28.97.30,tm47uvl,03/02/2023 13:42,1962,45830,0.042810386,2.18E-05,1,45830,1
Heist,104.28.77.177,tm47uvl,03/02/2023 16:56,300,2307,0.130039012,0.000433463,1,2307,1
Heist,174.198.79.133,tm47uvl,03/02/2023 13:43,0,0,0,0,0,6,1
Heist,172.224.237.41,v6sbjb7,03/02/2023 16:32,122,289,0.422145329,0.003460208,1,289,2
Heist,173.246.229.116,tm47uvl,03/02/2023 15:23,0,0,0,0,0,19,1
Heist,24.144.187.132,cd5xb42,03/02/2023 14:58,0,0,0,0,0,12,6
Heist,73.19.27.121,fb0dolj,03/02/2023 17:04,6,6,1,0.166666667,1,6,2
Heist,107.77.234.58,cd5xb42,03/02/2023 14:02,0,0,0,0,0,41,9
Heist,104.28.57.230,93vwe57,03/02/2023 14:03,116,2543,0.045615415,0.000393236,1,2543,1
Heist,104.28.57.226,cd5xb42,03/02/2023 16:53,89,3381,0.026323573,0.00029577,1,3381,1
Heist,104.28.55.241,v6sbjb7,03/02/2023 16:36,797,3376,0.236078199,0.000296209,1,3376,1
Heist,172.58.111.214,yc0zo5r,03/02/2023 13:43,0,0,0,0,0,33,1
Heist,104.28.97.20,v6sbjb7,03/02/2023 14:28,3120,26448,0.117967332,3.78E-05,1,26448,8
Heist,104.28.110.80,cd5xb42,03/02/2023 13:44,156,6715,0.023231571,0.00014892,1,6715,2
Heist,104.28.85.125,tm47uvl,03/02/2023 13:58,340,1347,0.252412769,0.00074239,1,1347,2
Heist,140.248.30.0,v6sbjb7,03/02/2023 13:52,2705,8283,0.326572498,0.000120729,1,8283,5
Heist,104.28.56.5,tm47uvl,03/02/2023 14:57,1280,3834,0.333854982,0.000260824,1,3834,2
Heist,104.28.55.236,v6sbjb7,03/02/2023 14:30,2041,11662,0.175012862,8.57E-05,1,11662,1
Heist,172.225.88.136,v6sbjb7,03/02/2023 15:25,56,250,0.224,0.004,1,250,1
Heist,172.226.170.11,tm47uvl,03/02/2023 13:40,286,729,0.392318244,0.001371742,1,729,6
Heist,104.28.97.23,jux9iqz,03/02/2023 15:08,33,14507,0.002274764,6.89E-05,1,14507,1
Heist,172.225.174.239,cd5xb42,03/02/2023 16:52,1,32,0.03125,0.03125,1,32,9
Heist,104.28.92.150,93vwe57,03/02/2023 14:33,0,0,0,0,0,52,5
Heist,104.28.58.1,tm47uvl,03/02/2023 13:41,696,8686,0.080128943,0.000115128,1,8686,3
Heist,104.28.85.119,tm47uvl,03/02/2023 16:56,427,4283,0.099696474,0.000233481,1,4283,11
Heist,104.28.132.133,93vwe57,03/02/2023 13:56,94,1780,0.052808989,0.000561798,1,1780,1
Heist,104.28.103.21,v6sbjb7,03/02/2023 13:44,1378,21564,0.063902801,4.64E-05,1,21564,6
Heist,73.19.27.121,fb0dolj,03/02/2023 17:03,6,6,1,0.166666667,1,6,2
Heist,104.28.56.7,tm47uvl,03/02/2023 17:08,928,3970,0.233753149,0.000251889,1,3970,1
Heist,104.28.50.141,v6sbjb7,03/02/2023 16:29,40,325,0.123076923,0.003076923,1,325,2
Heist,104.28.32.98,q9nymop,03/02/2023 13:43,4,931,0.004296455,0.001074114,1,931,7
Heist,104.28.97.18,tm47uvl,03/02/2023 17:05,2744,24189,0.113439993,4.13E-05,1,24189,1
Heist,104.28.39.140,tm47uvl,03/02/2023 14:03,579,2313,0.250324254,0.000432339,1,2313,1
Heist,104.28.32.99,cd5xb42,03/02/2023 15:01,220,13446,0.016361743,7.44E-05,1,13446,3
Heist,104.28.79.167,v6sbjb7,03/02/2023 15:04,298,1177,0.253186066,0.000849618,1,1177,1
Heist,104.28.85.156,tm47uvl,03/02/2023 15:24,298,3263,0.091327,0.000306466,1,3263,1
Heist,104.28.39.158,v6sbjb7,03/02/2023 13:55,620,2225,0.278651685,0.000449438,1,2225,6
Heist,104.28.110.96,tm47uvl,03/02/2023 17:04,2256,6982,0.323116586,0.000143225,1,6982,1
Heist,104.28.97.31,v6sbjb7,03/02/2023 14:36,3636,36229,0.100361589,2.76E-05,1,36229,1
Heist,104.28.116.106,93vwe57,03/02/2023 13:52,513,22750,0.022549451,4.40E-05,1,22750,3
Heist,172.226.212.26,tm47uvl,03/02/2023 16:52,138,341,0.404692082,0.002932551,1,341,1
Heist,104.28.32.101,v6sbjb7,03/02/2023 17:05,1412,15230,0.092711753,6.57E-05,1,15230,3
Heist,24.112.251.4,93vwe57,03/02/2023 16:33,0,0,0,0,0,5,1
Heist,104.28.79.178,tm47uvl,03/02/2023 13:37,278,1168,0.238013699,0.000856164,1,1168,5
Heist,104.28.39.139,tm47uvl,03/02/2023 14:02,749,2551,0.293610349,0.000392003,1,2551,6
Heist,104.37.102.114,v6sbjb7,03/02/2023 17:08,4,43,0.093023256,0.023255814,1,43,3
Heist,172.225.216.88,tm47uvl,03/02/2023 13:42,274,2858,0.095871239,0.000349895,1,2858,3
Heist,104.28.97.24,v6sbjb7,03/02/2023 14:48,3011,25549,0.117851971,3.91E-05,1,25549,6
Heist,107.116.7.17,93vwe57,03/02/2023 14:05,7,24,0.291666667,0.041666667,1,24,1
Heist,172.225.216.99,tm47uvl,03/02/2023 15:23,249,2819,0.088329195,0.000354736,1,2819,3
Heist,140.248.30.1,tm47uvl,03/02/2023 15:01,3066,8244,0.371906841,0.0001213,1,8244,1
Heist,104.28.56.6,tm47uvl,03/02/2023 16:30,859,3575,0.24027972,0.00027972,1,3575,1
Heist,104.28.32.225,tm47uvl,03/02/2023 14:30,17,191,0.089005236,0.005235602,1,191,2
Heist,69.254.120.76,fb0dolj,03/02/2023 13:40,0,0,0,0,0,1,9
Heist,172.225.216.125,tm47uvl,03/02/2023 17:03,86,458,0.187772926,0.002183406,1,458,3
Heist,104.28.116.100,v6sbjb7,03/02/2023 15:01,940,6419,0.146440255,0.000155788,1,6419,1
Heist,172.226.22.38,v6sbjb7,03/02/2023 14:02,2,6,0.333333333,0.166666667,1,6,8
Heist,104.28.57.237,v6sbjb7,03/02/2023 17:06,556,2451,0.226846185,0.000407997,1,2451,2
Heist,172.58.206.128,cd5xb42,03/02/2023 13:44,0,0,0,0,0,42,3
Heist,104.28.33.133,93vwe57,03/02/2023 17:08,11,564,0.019503546,0.00177305,1,564,2
Heist,104.28.132.141,v6sbjb7,03/02/2023 15:21,469,1589,0.295154185,0.000629327,1,1589,6
Heist,104.28.110.85,v6sbjb7,03/02/2023 16:52,42,119,0.352941176,0.008403361,1,119,1
Heist,104.28.97.18,tm47uvl,03/02/2023 13:57,2744,24189,0.113439993,4.13E-05,1,24189,1
Heist,172.225.20.23,93vwe57,03/02/2023 14:37,26,409,0.063569682,0.002444988,1,409,2
Heist,24.7.187.48,fb0dolj,03/02/2023 15:19,0,0,0,0,0,2,1
Heist,104.28.103.28,tm47uvl,03/02/2023 16:27,445,1889,0.235574378,0.000529381,1,1889,11
Heist,104.28.39.152,v6sbjb7,03/02/2023 17:05,730,3893,0.187516054,0.000256871,1,3893,1
Heist,104.28.48.217,tm47uvl,03/02/2023 14:34,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,172.225.216.81,v6sbjb7,03/02/2023 17:05,252,2411,0.104520946,0.000414766,1,2411,1
Heist,172.226.196.12,v6sbjb7,03/02/2023 13:55,247,629,0.392686804,0.001589825,1,629,6
Heist,172.225.24.3,93vwe57,03/02/2023 14:02,86,2685,0.032029795,0.000372439,1,2685,2
Heist,104.28.57.241,tm47uvl,03/02/2023 14:35,798,10160,0.078543307,9.84E-05,1,10160,1
Heist,172.225.174.93,tm47uvl,03/02/2023 13:40,8,74,0.108108108,0.013513514,1,74,1
Heist,166.181.86.246,fb0dolj,03/02/2023 15:22,0,0,0,0,0,22,3
Heist,104.28.48.221,93vwe57,03/02/2023 17:06,286,3851,0.074266424,0.000259673,1,3851,9
Heist,104.28.111.134,cd5xb42,03/02/2023 13:57,10,446,0.022421525,0.002242152,1,446,13
Heist,104.28.97.26,93vwe57,03/02/2023 15:03,717,32019,0.022392954,3.12E-05,1,32019,3
Heist,104.28.57.253,v6sbjb7,03/02/2023 14:37,566,7094,0.079785734,0.000140964,1,7094,3
Heist,173.18.248.176,fb0dolj,03/02/2023 16:52,0,0,0,0,0,17,2
Heist,104.28.48.219,tm47uvl,03/02/2023 16:32,853,2976,0.286626344,0.000336022,1,2976,1
Heist,146.75.244.0,v6sbjb7,03/02/2023 13:45,2488,7011,0.354870917,0.000142633,1,7011,1
Heist,97.127.231.239,fb0dolj,03/02/2023 15:04,0,0,0,0,0,4,1
Heist,104.28.79.154,tm47uvl,03/02/2023 13:43,258,1071,0.240896359,0.000933707,1,1071,1
Heist,172.225.216.65,tm47uvl,03/02/2023 16:50,197,776,0.253865979,0.00128866,1,776,1
Heist,104.28.124.108,tm47uvl,03/02/2023 14:33,314,1297,0.242097147,0.00077101,1,1297,1
Heist,104.28.111.177,tm47uvl,03/02/2023 14:05,397,1805,0.219944598,0.000554017,1,1805,6
Heist,104.28.48.217,tm47uvl,03/02/2023 14:29,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,172.225.216.64,tm47uvl,03/02/2023 17:08,190,2140,0.088785047,0.00046729,1,2140,3
Heist,140.248.30.1,tm47uvl,03/02/2023 14:03,3066,8244,0.371906841,0.0001213,1,8244,1
Heist,146.75.248.0,v6sbjb7,03/02/2023 16:49,2415,7270,0.33218707,0.000137552,1,7270,1
Heist,104.28.56.5,v6sbjb7,03/02/2023 16:56,1071,3834,0.279342723,0.000260824,1,3834,2
Heist,172.225.248.143,zvcpd1t,03/02/2023 14:30,11,116,0.094827586,0.00862069,1,116,2
Heist,166.182.254.121,yc0zo5r,03/02/2023 14:34,0,0,0,0,0,7,1
Heist,104.28.132.148,tm47uvl,03/02/2023 15:05,273,1845,0.14796748,0.000542005,1,1845,12
Heist,172.226.168.10,v6sbjb7,03/02/2023 16:33,143,471,0.303609342,0.002123142,1,471,1
Heist,104.28.97.31,v6sbjb7,03/02/2023 13:39,3636,36229,0.100361589,2.76E-05,1,36229,1
Heist,104.28.97.25,cd5xb42,03/02/2023 13:41,569,35458,0.016047154,2.82E-05,1,35458,5
Heist,104.28.111.178,tm47uvl,03/02/2023 13:45,293,1031,0.284190107,0.000969932,1,1031,3
Heist,104.28.77.170,v6sbjb7,03/02/2023 16:35,417,1619,0.257566399,0.000617665,1,1619,2
Heist,104.28.79.161,93vwe57,03/02/2023 13:43,75,1154,0.064991334,0.000866551,1,1154,5
Heist,104.28.39.154,tm47uvl,03/02/2023 13:41,744,2679,0.277715566,0.000373274,1,2679,2
Heist,104.28.39.150,v6sbjb7,03/02/2023 15:04,710,2817,0.252041179,0.000354988,1,2817,6
Heist,104.28.132.115,v6sbjb7,03/02/2023 13:42,1819,6984,0.260452463,0.000143184,1,6984,4
Heist,50.26.237.45,fb0dolj,03/02/2023 14:01,0,0,0,0,0,1,1
Heist,104.28.77.170,tm47uvl,03/02/2023 16:52,349,1619,0.215565164,0.000617665,1,1619,2
Heist,104.28.55.235,93vwe57,03/02/2023 16:52,529,37021,0.014289187,2.70E-05,1,37021,1
Heist,172.225.248.197,q9nymop,03/02/2023 15:10,1,126,0.007936508,0.007936508,1,126,1
Heist,104.28.97.32,93vwe57,03/02/2023 14:04,570,11797,0.048317369,8.48E-05,1,11797,2
Heist,172.225.31.49,tm47uvl,03/02/2023 14:32,171,463,0.369330454,0.002159827,1,463,1
Heist,172.225.66.41,tm47uvl,03/02/2023 15:03,8,63,0.126984127,0.015873016,1,63,4
Heist,104.28.104.125,v6sbjb7,03/02/2023 16:30,0,0,0,0,0,13,1
Heist,107.127.32.15,93vwe57,03/02/2023 14:34,0,0,0,0,0,14,3
Heist,104.28.48.217,tm47uvl,03/02/2023 14:35,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,104.28.39.147,zvcpd1t,03/02/2023 15:03,101,2049,0.049292338,0.000488043,1,2049,1
Heist,67.60.157.148,93vwe57,03/02/2023 13:41,0,0,0,0,0,1,6
Heist,140.248.30.1,v6sbjb7,03/02/2023 13:56,2881,8244,0.349466279,0.0001213,1,8244,1
Heist,107.77.236.186,tm47uvl,03/02/2023 13:53,0,0,0,0,0,50,1
Heist,104.28.77.176,v6sbjb7,03/02/2023 13:42,365,2779,0.131342209,0.000359842,1,2779,2
Heist,140.248.30.1,v6sbjb7,03/02/2023 14:33,2881,8244,0.349466279,0.0001213,1,8244,1
Heist,172.225.204.77,93vwe57,03/02/2023 15:04,48,1500,0.032,0.000666667,1,1500,1
Heist,172.226.87.115,jux9iqz,03/02/2023 13:55,3,280,0.010714286,0.003571429,1,280,3
Heist,146.75.248.1,v6sbjb7,03/02/2023 16:58,2538,7720,0.328756477,0.000129534,1,7720,1
Heist,73.144.174.68,yc0zo5r,03/02/2023 14:35,0,0,0,0,0,3,1
Heist,104.28.111.172,tm47uvl,03/02/2023 13:44,567,11391,0.049776139,8.78E-05,1,11391,9
Heist,104.28.55.237,tm47uvl,03/02/2023 17:00,469,2127,0.220498354,0.000470146,1,2127,1
Heist,146.75.164.0,tm47uvl,03/02/2023 13:58,2474,6933,0.356844079,0.000144238,1,6933,6
Heist,172.58.201.163,v6sbjb7,03/02/2023 13:43,1,5,0.2,0.2,1,5,12
Heist,104.28.39.158,v6sbjb7,03/02/2023 15:23,620,2225,0.278651685,0.000449438,1,2225,6
Heist,107.77.235.82,cd5xb42,03/02/2023 14:31,0,0,0,0,0,32,6
Heist,107.77.233.173,93vwe57,03/02/2023 16:54,0,0,0,0,0,33,1
Heist,104.28.97.16,v6sbjb7,03/02/2023 16:49,1880,19106,0.098398409,5.23E-05,1,19106,1
Heist,172.226.40.63,v6sbjb7,03/02/2023 14:02,0,0,0,0,0,19,1
Heist,172.225.30.12,tm47uvl,03/02/2023 14:11,0,0,0,0,0,198,5
Heist,104.28.48.217,tm47uvl,03/02/2023 17:03,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,107.77.233.64,93vwe57,03/02/2023 14:04,5,23,0.217391304,0.043478261,1,23,1
Heist,104.28.97.30,cd5xb42,03/02/2023 14:08,499,45830,0.010888065,2.18E-05,1,45830,1
Heist,172.225.248.234,cd5xb42,03/02/2023 13:45,5,55,0.090909091,0.018181818,1,55,3
Heist,146.75.175.0,93vwe57,03/02/2023 14:10,379,4872,0.077791461,0.000205255,1,4872,1
Heist,208.180.13.254,tm47uvl,03/02/2023 17:07,0,0,0,0,0,17,2
Heist,104.28.39.138,tm47uvl,03/02/2023 13:42,714,2432,0.293585526,0.000411184,1,2432,12
Heist,172.225.216.114,v6sbjb7,03/02/2023 13:58,257,2648,0.097054381,0.000377644,1,2648,5
Heist,104.28.32.102,v6sbjb7,03/02/2023 14:03,1957,20107,0.097329288,4.97E-05,1,20107,5
Heist,172.226.87.116,tm47uvl,03/02/2023 13:41,81,252,0.321428571,0.003968254,1,252,1
Heist,172.225.113.162,cd5xb42,03/02/2023 14:01,3,37,0.081081081,0.027027027,1,37,1
Heist,129.176.151.19,v6sbjb7,03/02/2023 13:58,0,0,0,0,0,168,6
Heist,172.225.216.72,tm47uvl,03/02/2023 16:53,231,986,0.234279919,0.001014199,1,986,1
Heist,140.248.0.1,zvcpd1t,03/02/2023 14:27,977,32101,0.030435189,3.12E-05,1,32101,1
Heist,107.77.203.125,1ui14fz,03/02/2023 17:05,2,48,0.041666667,0.020833333,1,48,3
Heist,47.222.8.61,cd5xb42,03/02/2023 13:40,1,1,1,1,1,1,2
Heist,104.28.39.151,93vwe57,03/02/2023 13:59,118,2256,0.052304965,0.000443262,1,2256,5
Heist,104.28.97.23,zvcpd1t,03/02/2023 16:48,387,14507,0.026676777,6.89E-05,1,14507,1
Heist,172.225.132.120,v6sbjb7,03/02/2023 14:23,328,876,0.374429224,0.001141553,1,876,11
Heist,104.28.39.128,tm47uvl,03/02/2023 16:52,2558,51859,0.049326057,1.93E-05,1,51859,1
Heist,104.28.50.166,tm47uvl,03/02/2023 14:04,227,2067,0.109820997,0.000483793,1,2067,5
Heist,104.28.116.87,tm47uvl,03/02/2023 17:02,929,3082,0.301427644,0.000324465,1,3082,9
Heist,67.53.47.120,cd5xb42,03/02/2023 17:05,0,0,0,0,0,23,5
Heist,107.77.234.108,tm47uvl,03/02/2023 13:39,7,37,0.189189189,0.027027027,1,37,9
Heist,104.28.103.16,tm47uvl,03/02/2023 13:38,1100,17347,0.063411541,5.76E-05,1,17347,3
Heist,67.45.96.102,93vwe57,03/02/2023 16:54,0,0,0,0,0,5,1
Heist,172.225.216.74,v6sbjb7,03/02/2023 14:21,337,2861,0.117790982,0.000349528,1,2861,1
Heist,104.28.104.26,tm47uvl,03/02/2023 14:03,472,2136,0.220973783,0.000468165,1,2136,1
Heist,104.28.110.103,v6sbjb7,03/02/2023 14:24,2084,6038,0.3451474,0.000165618,1,6038,5
Heist,104.28.32.93,93vwe57,03/02/2023 17:06,547,23626,0.023152459,4.23E-05,1,23626,2
Heist,104.28.57.226,tm47uvl,03/02/2023 14:08,776,3381,0.229517894,0.00029577,1,3381,1
Heist,104.28.57.229,v6sbjb7,03/02/2023 13:53,955,3173,0.300976993,0.000315159,1,3173,3
Heist,104.28.116.82,tm47uvl,03/02/2023 16:59,66,534,0.123595506,0.001872659,1,534,5
Heist,104.28.104.28,tm47uvl,03/02/2023 13:59,408,1756,0.232346241,0.000569476,1,1756,5
Heist,104.28.39.132,v6sbjb7,03/02/2023 16:54,944,2911,0.324287187,0.000343525,1,2911,1
Heist,64.121.11.145,jux9iqz,03/02/2023 14:10,0,0,0,0,0,4,3
Heist,104.28.39.158,v6sbjb7,03/02/2023 13:44,620,2225,0.278651685,0.000449438,1,2225,6
Heist,104.28.32.105,z8p7tby,03/02/2023 14:08,305,20053,0.015209694,4.99E-05,1,20053,6
Heist,172.225.16.1,z8p7tby,03/02/2023 13:59,9,176,0.051136364,0.005681818,1,176,2
Heist,104.28.77.177,v6sbjb7,03/02/2023 13:43,303,2307,0.131339402,0.000433463,1,2307,1
Heist,104.28.97.24,v6sbjb7,03/02/2023 17:04,3011,25549,0.117851971,3.91E-05,1,25549,6
Heist,104.28.110.96,fb0dolj,03/02/2023 14:04,48,6982,0.006874821,0.000143225,1,6982,1
Heist,172.226.170.58,tm47uvl,03/02/2023 17:03,204,561,0.363636364,0.001782531,1,561,1
Heist,172.225.132.84,v6sbjb7,03/02/2023 17:00,162,626,0.258785942,0.001597444,1,626,1
Heist,104.28.132.115,cd5xb42,03/02/2023 13:43,202,6984,0.028923253,0.000143184,1,6984,4
Heist,104.28.55.227,93vwe57,03/02/2023 16:52,311,20272,0.015341358,4.93E-05,1,20272,6
Heist,172.225.89.2,zvcpd1t,03/02/2023 14:25,17,162,0.104938272,0.00617284,1,162,1
Heist,172.225.216.72,tm47uvl,03/02/2023 13:54,231,986,0.234279919,0.001014199,1,986,1
Heist,107.77.207.214,zvcpd1t,03/02/2023 16:33,0,0,0,0,0,39,3
Heist,173.20.123.38,fb0dolj,03/02/2023 13:43,0,0,0,0,0,3,5
Heist,104.28.77.149,zvcpd1t,03/02/2023 13:54,217,11114,0.019524924,9.00E-05,1,11114,2
Heist,104.28.97.23,v6sbjb7,03/02/2023 14:04,1769,14507,0.121941132,6.89E-05,1,14507,1
Heist,104.28.57.229,tm47uvl,03/02/2023 14:13,990,3173,0.312007564,0.000315159,1,3173,3
Heist,104.28.110.90,93vwe57,03/02/2023 16:38,524,8463,0.061916578,0.000118161,1,8463,1
Heist,104.28.97.30,v6sbjb7,03/02/2023 13:40,3329,45830,0.07263801,2.18E-05,1,45830,1
Heist,104.28.116.94,zvcpd1t,03/02/2023 16:35,268,3258,0.082259055,0.000306937,1,3258,1
Heist,104.28.79.160,tm47uvl,03/02/2023 13:40,257,2376,0.108164983,0.000420875,1,2376,8
Heist,172.225.204.96,tm47uvl,03/02/2023 14:24,122,1395,0.087455197,0.000716846,1,1395,2
Heist,107.77.232.113,93vwe57,03/02/2023 14:07,5,47,0.106382979,0.021276596,1,47,9
Heist,34.99.125.75,93vwe57,03/02/2023 16:40,0,0,0,0,0,12,1
Heist,104.28.57.231,zvcpd1t,03/02/2023 16:34,154,3157,0.048780488,0.000316756,1,3157,1
Heist,146.75.248.0,cd5xb42,03/02/2023 14:19,295,7270,0.040577717,0.000137552,1,7270,1
Heist,107.123.33.1,93vwe57,03/02/2023 13:40,6,20,0.3,0.05,1,20,6
Heist,104.28.132.130,v6sbjb7,03/02/2023 16:34,455,1691,0.269071555,0.000591366,1,1691,6
Heist,107.77.233.169,93vwe57,03/02/2023 13:32,0,0,0,0,0,71,3
Heist,172.225.204.105,93vwe57,03/02/2023 13:53,48,728,0.065934066,0.001373626,1,728,1
Heist,172.226.168.6,tm47uvl,03/02/2023 14:10,128,329,0.389057751,0.003039514,1,329,6
Heist,104.28.48.217,tm47uvl,03/02/2023 16:34,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,172.226.196.25,v6sbjb7,03/02/2023 13:51,266,626,0.424920128,0.001597444,1,626,6
Heist,172.58.102.129,93vwe57,03/02/2023 16:39,3,28,0.107142857,0.035714286,1,28,5
Heist,104.28.116.96,tm47uvl,03/02/2023 14:09,761,3153,0.241357437,0.000317158,1,3153,1
Heist,172.225.88.148,tm47uvl,03/02/2023 14:26,72,274,0.262773723,0.003649635,1,274,1
Heist,104.28.97.25,v6sbjb7,03/02/2023 16:35,4034,35458,0.113768402,2.82E-05,1,35458,5
Heist,146.75.164.1,tm47uvl,03/02/2023 14:14,2467,6691,0.36870423,0.000149454,1,6691,1
Heist,172.225.24.30,tm47uvl,03/02/2023 16:38,95,432,0.219907407,0.002314815,1,432,9
Heist,104.28.97.28,93vwe57,03/02/2023 14:23,658,29098,0.022613238,3.44E-05,1,29098,1
Heist,174.209.33.21,tm47uvl,03/02/2023 14:11,1,9,0.111111111,0.111111111,1,9,6
Heist,172.225.132.104,cd5xb42,03/02/2023 16:34,13,661,0.019667171,0.001512859,1,661,2
Heist,104.28.32.108,v6sbjb7,03/02/2023 13:49,1350,12886,0.104764861,7.76E-05,1,12886,1
Heist,104.28.110.96,tm47uvl,03/02/2023 16:36,2256,6982,0.323116586,0.000143225,1,6982,1
Heist,104.28.39.132,tm47uvl,03/02/2023 14:11,782,2911,0.268636207,0.000343525,1,2911,1
Heist,104.28.39.141,tm47uvl,03/02/2023 13:38,813,3923,0.207239358,0.000254907,1,3923,9
Heist,140.248.0.1,tm47uvl,03/02/2023 16:39,3630,32101,0.113080589,3.12E-05,1,32101,1
Heist,107.77.233.25,93vwe57,03/02/2023 13:39,7,36,0.194444444,0.027777778,1,36,1
Heist,104.28.32.105,tm47uvl,03/02/2023 16:36,2230,20053,0.111205306,4.99E-05,1,20053,6
Heist,104.28.39.156,tm47uvl,03/02/2023 13:41,558,3733,0.149477632,0.000267881,1,3733,1
Heist,104.28.97.17,fb0dolj,03/02/2023 16:34,33,20220,0.001632047,4.95E-05,1,20220,1
Heist,172.226.87.80,v6sbjb7,03/02/2023 16:38,80,242,0.330578512,0.004132231,1,242,1
Heist,104.28.39.134,v6sbjb7,03/02/2023 13:38,700,2989,0.234192037,0.00033456,1,2989,9
Heist,104.28.132.117,tm47uvl,03/02/2023 16:37,439,1420,0.30915493,0.000704225,1,1420,9
